id,author_id,parent_id,step,week_number,step_number,text,timestamp,likes,first_reported_at,first_reported_reason,moderation_state,moderated
21555857,a331a7cb-03ec-4e65-95e7-c321dd350643,21373427,2.9,2,9,Windows 10 on my desktop,2017-05-03 06:20:41 UTC,0,,,,
21556705,11a328d9-76ac-49d4-8fdf-06090ef5b023,21517827,2.1,2,1,"interesting
",2017-05-03 07:15:59 UTC,1,,,,
21560083,9e97b062-4d77-454a-8b6b-76ce8d54090d,,1.13,1,13,Thankyou - I have learned a lot this week.,2017-05-03 10:24:33 UTC,0,,,,
21560132,775704a9-32b8-4615-8a0c-3ad69be9c5e7,,1.4,1,4,I want to gain a higher understanding of basic engineering so when going further into highschool and looking into the future with Uni / Tafe having greater knowledge will overall help. ,2017-05-03 10:26:09 UTC,0,,,,
21560462,f147f7ba-0ae3-4a1c-a13c-17d6b16d3dfe,,2.3,2,3,The experiment in the video was about explaining a concept (the relationships between a body and the forces working in on it) and not about precision (no calibrated equipment was used)...,2017-05-03 10:40:28 UTC,0,,,,
21560642,dc18379e-cccd-413a-aee3-5b5a21f638be,21464301,1.11,1,11,Ah! I'd forgotten about that - SohCahToa rings a bell though! Back in the dark cobwebby area of the brain...,2017-05-03 10:50:16 UTC,1,,,,
21560775,464a02e0-bb63-4b19-9450-981d32396c1e,,2.7,2,7,The experimental error was acceptable.,2017-05-03 10:56:18 UTC,0,,,,
21561116,f147f7ba-0ae3-4a1c-a13c-17d6b16d3dfe,,2.6,2,6,"It is basic. It is also something that one tends to forget after a while.

It was nice catching it up again...",2017-05-03 11:12:59 UTC,0,,,,
21561208,27a4aa56-dfe2-4668-83a9-c4722945c2e6,21518721,2.5,2,5," Hello Brian, thanks for your comment. When I was about much younger I was thought about vectors and forces during physics classes. Forces were represented by vectors. The length of vector was proportional to the "" amount"" of acting force , described by the vector. The length , proportion and angle between vectors are are essential for adding and subtracting of vectors, if you had to solve it grafically",2017-05-03 11:18:05 UTC,2,,,,
21561948,27a4aa56-dfe2-4668-83a9-c4722945c2e6,21519055,2.6,2,6,Could you write how did you worked sine and cosine rule from the definition of trigonometric function ?,2017-05-03 11:54:02 UTC,0,,,,
21562329,9695eecc-3428-4f0f-a0c3-8f56488fe5f4,21531023,1.9,1,9,"Same here...
Please, could someone help us?",2017-05-03 12:11:42 UTC,1,,,,
21563220,cd118beb-8cab-4633-9cad-5d9e47b50593,21519055,2.6,2,6,"Rafal, you wont need these two skills for this course. If you would really like to know their roots then you might be better looking at one of the mathematics courses that is available on futurelearn, although Robin and his team will be more than capable of explaining it to you they will be focused on delivering this course and might not have the time to spare   ",2017-05-03 12:58:34 UTC,0,,,,
21564402,464a02e0-bb63-4b19-9450-981d32396c1e,,2.8,2,8,The FBDs and trig questions were all OK.,2017-05-03 13:56:53 UTC,0,,,,
21564782,464a02e0-bb63-4b19-9450-981d32396c1e,,2.9,2,9,I enjoyed this tutorial.,2017-05-03 14:13:56 UTC,0,,,,
21565661,cd118beb-8cab-4633-9cad-5d9e47b50593,,2.7,2,7,"Nice mental workout, had to relearn to use my calculator as well as bush up on the trig.

Bearing in mind the equipment used in the experiment I think the calculated results and the experimental results are remarkable concurrent and the objective or demonstrating the impact of vectors on an object.

Now going to apply the maths to my own experimental results to see how well they compare and get some more trig practice. 

If anyone else wants to use my figures please feel free to do so",2017-05-03 14:50:08 UTC,0,,,,
21567031,f94b1e2e-1967-44b8-9d60-5160e157057b,,2.2,2,2,"That creep might distort the calibration did not initially occur to me, oops. However having been alerted I was careful to minimise the opportunities for it to occur. I calibrated last week's rubber band chain (transducer A) for the first time today. Calibration of transduce B (newly made) indicated that it was made of such stiffer bands. They deflected far less under the same load. Since the bands all came from the same source I assume they were all of similar stiffness when new. The only difference between the bands is that last week's have 'worked' already and have been sitting in the daylight. I think I've found evidence that light and work may reduce the bands' stiffness. Of course, we all know this from experience, but I'm excited to have discovered it through measuring!!",2017-05-03 15:53:16 UTC,2,,,,
21567137,f94b1e2e-1967-44b8-9d60-5160e157057b,,2.2,2,2,"Measuring carefully, and I became more adept at this, I feel I was accurate to +/- 1mm. It was a reasonable expectation and gave me a good guide as to how accurate I'd need to be.

I was a primary school teacher, we used non-standard units in the reception class long before standard units were introduced. I'm happy with washers as a unit of measure. What we can't do of course, as Robert James has already pointed out, is assume that my washer and your washer are the same!",2017-05-03 15:59:32 UTC,2,,,,
21568301,27a4aa56-dfe2-4668-83a9-c4722945c2e6,21519055,2.6,2,6,"Hi Brian, 
You are definitely right. I can find the information . Sorry",2017-05-03 17:01:02 UTC,1,,,,
21569067,71b74d43-7060-4a6d-bb20-c2b784f87ece,,1.4,1,4,I'm studying English and I hope this course can help me improve my language and will make it wider and deeper. However this course is interesting to me by itself because I have an engineering mechanic degree in my mother language.,2017-05-03 17:46:07 UTC,0,,,,
21574615,22117e41-1228-49fb-9a79-05383f2a70f6,21518721,2.5,2,5,"Although it is definitely 'retro', you might like to try the graphical solution that Rafal mentions. It's surprising how accurate it can be if you are careful, and I think it gives you a feel for what is going on. I'll see how well I can do it and post my effort on the padlet wall. ",2017-05-04 00:25:02 UTC,3,,,,
21574819,85e368c2-207f-4c3d-a36a-b1601b41493c,,1.4,1,4,"I'm excited to learn more about mechanics, and to hopefully prepare myself for future classes. I wish to gain understanding of these subjects to apply to future courses in my college career",2017-05-04 00:55:32 UTC,0,,,,
21575168,38b12a0b-15dd-4724-9399-92b4ab77c15e,21373427,2.9,2,9,Can you please send a screenshot describing your OS and web browser to MOOCs@unsw.edu.au,2017-05-04 01:46:34 UTC,0,,,,
21575531,85239a87-a8fb-490c-83a6-b078564c5320,21472389,2.13,2,13,and what about the strength of the connection to be made between cable ans shackles?? ,2017-05-04 02:31:08 UTC,0,,,,
21575666,85239a87-a8fb-490c-83a6-b078564c5320,,2.17,2,17,I am confused about the question number 2 of the previous quiz.the right answer stated was c but in diagram c the direction of force or tension in the cable was shown downward in the direction of weight. but shouldn't it be upward as the system is in equilibrium?,2017-05-04 02:47:56 UTC,0,,,,
21577250,8553908d-7193-40a9-b7c7-c8e994c34c7e,21472389,2.13,2,13,"Just like in the strain test video the cable failed where the connecting method (clamp) had caused damage to the cable reducing its effective strength. 
Also vibration dampers could well be required on this setup if these speakers will regularly see music.
 ",2017-05-04 06:13:18 UTC,1,,,,
21578719,1bb3b5d5-6f26-43f5-85b7-c189ee8d22c8,21424489,2.7,2,7,"I have to admit that I am very forgetful about trigonometry and I do not completely know the operation of a scientific calculator. However, I will make every effort to move forward. The concepts, the ideas, I have clear ... I understand that basically, it is about compensating the weight of that suspended object, which as it is suspended at an angle, each cable supports a different weight, and it is to find the point where everything Balance. (Logically, if they do not match, it could happen that one would fail and the speakers would eventually fall.) If I did it in a practical way ... I would probably be releasing cable until it was perfectly level. Another thing is that the cables you choose do not support the weight ... or the hooks... greetings
",2017-05-04 08:18:08 UTC,0,,,,
21583001,9e97b062-4d77-454a-8b6b-76ce8d54090d,,2.1,2,1,"I think what James means is structural engineering has no boundaries in learning it, whether the design, construction, etc..",2017-05-04 12:40:24 UTC,0,,,,
21583934,ad692cd4-6913-408a-8312-a06c28b5aa41,,1.4,1,4,"this course is so exciting, i think it's for the students like me, who studies mechanical engineerig.
thanks all.
",2017-05-04 13:30:36 UTC,1,,,,
21586967,d55790af-61b9-4a9c-b98c-60a746ce8022,,2.6,2,6,in theory I think this level of trig is fine - it will be fun to find out if I'm right!,2017-05-04 16:59:05 UTC,1,,,,
21588410,cd118beb-8cab-4633-9cad-5d9e47b50593,,2.8,2,8,"Ok with the trig, need a bit more work on the FBD so will attack the internet tonight",2017-05-04 18:33:36 UTC,0,,,,
21591767,22117e41-1228-49fb-9a79-05383f2a70f6,21575666,2.17,2,17,"You are right; answer C has the forces in the wrong direction, but the question asks 'Which of the diagrams shows the wrong sense for some forces?' Now 'sense' answers the question 'which way' so the wrong sense means that the line of action is ok but the arrow head points in the opposite direction to the right one. 'C' has the forces in the wrong sense so it is the right answer.",2017-05-04 22:27:37 UTC,2,,,,
21592005,75d5800e-6064-4ccc-9573-9ea21fdd4614,,1.2,1,2,"Hello everybody, I have just joined this course, it seems intersting !!   My engineering studies were in French, so this course is an opportunity for me to discover the mechanical concepts in english.",2017-05-04 22:51:06 UTC,0,,,,
21593516,eda117eb-eab6-4f43-9dfa-e98103ddf7c2,,2.5,2,5,free body diagrams simplify real time object or forces for us to be able to better visualize how these are acting.,2017-05-05 02:47:55 UTC,1,,,,
21593976,eda117eb-eab6-4f43-9dfa-e98103ddf7c2,,2.7,2,7,"when i was doing the horizontal components, i noted that the different was so small, 0.02 diff so i was neglecting it and assuming that the horizontal components would cancel each other hence you would only have to work out the vertical components where their sum would have been the resultant force. but you asked for the angle, so it had to be done accurately, using that 0.02 in my calculator/0.03 in yours.. i went back and did it.",2017-05-05 03:57:25 UTC,0,,,,
21597017,a331a7cb-03ec-4e65-95e7-c321dd350643,21373427,2.9,2,9,"Dear Amborish

Many thanks for your help.  I've finished the course and really enjoyed it so I'm not too bothered about the above problem. If all other students have no problem then it's my system and I'm happy to leave it at that

Regards.  David Croft",2017-05-05 09:05:17 UTC,0,,,,
21605771,cd118beb-8cab-4633-9cad-5d9e47b50593,,2.9,2,9,OK taught me a lot but bit concerned where the forces were acting,2017-05-05 18:00:56 UTC,0,,,,
21605905,cd118beb-8cab-4633-9cad-5d9e47b50593,,2.12,2,12,Not seen any speakers but have seen many lighting gantrys and special effect equipment hanging over the audience,2017-05-05 18:09:54 UTC,1,,,,
21607410,98852a7b-559a-48bf-bbb3-0c701de00ecf,,2.9,2,9,I was taught that the tail of the arrow is placed where the force acts and this doesn't seem to be the situation in this course. Please can somebody clarify this for me. Does the tail of the arrow in free body diagram get placed where the force acts? ,2017-05-05 19:56:17 UTC,1,,,,
21611724,9e97b062-4d77-454a-8b6b-76ce8d54090d,,2.17,2,17,I am confused about the question number 2 of the previous quiz.,2017-05-06 05:38:06 UTC,0,,,,
21612101,9e97b062-4d77-454a-8b6b-76ce8d54090d,,3.7,3,7,"To be honest, I think the questions are too many in our course.(just a compalint)",2017-05-06 06:19:20 UTC,0,,,,
21613211,ee4264c6-aec0-4965-a2b5-23555cd98c35,,1.4,1,4,I did engineering at school to age 16 and this course looks more like physics to me. Was hoping to learn what university level engineering might be like. We'll see.,2017-05-06 08:03:25 UTC,0,,,,
21613439,ee4264c6-aec0-4965-a2b5-23555cd98c35,21371622,1.6,1,6,"Not sure what you mean by the wrong answers, but they're not looking for incorrect statements.
",2017-05-06 08:22:04 UTC,0,,,,
21613483,ee4264c6-aec0-4965-a2b5-23555cd98c35,,1.6,1,6,Oops you spelled minuscule wrong. Common error.,2017-05-06 08:25:11 UTC,1,,,,
21613671,ee4264c6-aec0-4965-a2b5-23555cd98c35,,1.8,1,8,The subtitles obscure part of the graph. Perhaps you can fix this for future runs of this course? It's bad for people who use or need the subtitles.,2017-05-06 08:40:16 UTC,0,,,,
21614991,cd118beb-8cab-4633-9cad-5d9e47b50593,,2.13,2,13,Again an engaging tutorial with some good practical exercises. I myself would be happy to stand under the speaker stack provided the rest of the support structure was manufactured to the same 10X safety factor. The use of the FBD enables the problem to be visualised and probable solutions identified and selected before extensive calculations are carried out,2017-05-06 10:27:20 UTC,1,,,,
21615066,cd118beb-8cab-4633-9cad-5d9e47b50593,,2.15,2,15,"Would have thought aesthetic s would have been included in the design phase, not to let the safety factor be compromised just to make something look nice",2017-05-06 10:32:41 UTC,0,,,,
21616105,22117e41-1228-49fb-9a79-05383f2a70f6,21371622,1.6,1,6,Sometimes the correct statement involves a wrong answer. ,2017-05-06 12:06:01 UTC,0,,,,
21616331,22117e41-1228-49fb-9a79-05383f2a70f6,21613211,1.4,1,4,"I'll be interested in your impressions later on. Have you looked at later weeks? Engineering mechanics is based on physics of course, but adopted and adapted by engineers. The concepts that we cover are met in university level courses, as a glance at the classic textbooks used in universities will show, but we hope to do It in a way that works for people with a wider range of previous knowledge.  ",2017-05-06 12:29:53 UTC,0,,,,
21616352,22117e41-1228-49fb-9a79-05383f2a70f6,21607410,2.9,2,9,My view is that either the head or tail is placed where the force acts.,2017-05-06 12:32:07 UTC,0,,,,
21617186,c5017d7b-73ef-4aa7-81dc-c69a24ae16b3,,1.11,1,11,"Oh no, I have not learned Trigonometry! >_<",2017-05-06 13:39:10 UTC,1,,,,
21618177,f95699b2-658f-4528-ad7e-4335995846c3,,1.4,1,4,I want to remember some things I saw in the past,2017-05-06 14:47:43 UTC,0,,,,
21620807,76ed1b0b-5c3f-4440-9fcb-825a9a116468,21497931,2.1,2,1,"An interesting video which also looks at a case history of  a walk-way collapse, from an engineering perspective:

https://www.youtube.com/watch?v=VnvGwFegbC8&index=6&list=PL96C35uN7xGI9HGKHsArwxiOejecVyNem",2017-05-06 17:43:14 UTC,0,,,,
21625462,22117e41-1228-49fb-9a79-05383f2a70f6,21497931,2.1,2,1,It's an instructive - and scary - story.,2017-05-07 02:35:46 UTC,0,,,,
21625489,22117e41-1228-49fb-9a79-05383f2a70f6,21617186,1.11,1,11,"The meanings of sine, cosine and tangent are all you need for this course. And I find that learning these sorts of things are  easier if you have an application in mind.",2017-05-07 02:40:02 UTC,1,,,,
21625695,22117e41-1228-49fb-9a79-05383f2a70f6,,3.1,3,1,I've noticed recently that the word 'curator' has become fashionable - as in someone 'curating' an art exhibition for example. A curator selects items to display that demonstrate the development of a particular artist's work or develop a theme. I think that's what we have done here. As curators we have chosen our own guided tour through engineering mechanics - our own 'take' on an old story. This week we'll finish Part 1 - the basics of 2D equilibrium. Part 2 will explore a wide range of engineering applications.,2017-05-07 03:17:45 UTC,4,,,,
21626417,bd559ff8-0bde-4393-8455-60b9ada683b7,,2.1,2,1,"The meaning of the quote shows our lack of understanding in terms of making things but this is ""ok"" for now because things aren't falling apart ",2017-05-07 05:16:38 UTC,1,,,,
21626553,bd559ff8-0bde-4393-8455-60b9ada683b7,,2.5,2,5,FBD's allow us to abstract the problem in order for us to make it more simpler to understand and solve the problem,2017-05-07 05:35:26 UTC,0,,,,
21626561,bd559ff8-0bde-4393-8455-60b9ada683b7,,2.6,2,6,The trig in this video was very basic and I followed on without any problems ,2017-05-07 05:36:35 UTC,0,,,,
21626639,bd559ff8-0bde-4393-8455-60b9ada683b7,,2.12,2,12,"That looks like the speaker in the science theater ;)

it's interesting to see how much thought is gone into something that most people don't take a second look at.  ",2017-05-07 05:47:02 UTC,4,,,,
21627087,bd559ff8-0bde-4393-8455-60b9ada683b7,,3.2,3,2,"Since the cardboard is pinned in the center, the cardboard will remain balanced because it is at the centroid of the cardboard. 

The centre hole and the hanger holes won't affect the accuracy of the results but it will mean that the further the holes are away from each other, the more moment (twisting force) can be created using the same mass as if it were to be closer together 

As mentioned in previous videos, it won't be extremely precise if you measure small weights because that would introduce a large error when taking the measurements. If we were to add more weights, the precision will increase. ",2017-05-07 06:47:17 UTC,0,,,,
21627146,bd559ff8-0bde-4393-8455-60b9ada683b7,,3.3,3,3,"If the cardboard was not square, the measurements will not be reliable because we cannot use symmetry to calculate the weight of the cardboard ",2017-05-07 06:53:32 UTC,0,,,,
21628173,e2f84661-ab10-4913-94d9-330c38915e3f,,1.4,1,4,"great, i just want to advanced my theoretical experience in to the real world through design",2017-05-07 08:36:20 UTC,0,,,,
21628621,e2f84661-ab10-4913-94d9-330c38915e3f,,1.9,1,9,it test our lerning ,2017-05-07 09:17:21 UTC,0,,,,
21629303,8bb2edab-0162-4ff5-b58a-f900dcdb9813,,1.4,1,4,"I'm considering studying engineering next year and wanted to gain more of an insight into what I would be getting myself into, whether it would be a course that would suit me or not.",2017-05-07 10:07:10 UTC,2,,,,
21629508,cd118beb-8cab-4633-9cad-5d9e47b50593,,3.1,3,1,"Interesting concepts to understand this week, could be challenging but fulfilling if mastered",2017-05-07 10:24:04 UTC,0,,,,
21636864,c1067492-727e-41c1-961b-0ca20136797c,,2.8,2,8,"This is a very cool course! - the methodology helps conceptualize the mathematical 
proof and the 'simple' experiments somehow make the understanding less daunting.
Even more cool is a better understanding of Trigonometry. Congratulations to the 
tutors!!!",2017-05-07 18:38:34 UTC,2,,,,
21638594,ee4264c6-aec0-4965-a2b5-23555cd98c35,21613211,1.4,1,4,Hi Robin. No I'm a bit behind and haven't looked at later weeks yet. Looking forward to the rest of the course :),2017-05-07 20:34:10 UTC,0,,,,
21641733,608307e9-d5bd-43e5-bb24-770a1518cdc8,21459651,1.9,1,9,Please do it again it helps me learn.,2017-05-08 02:38:58 UTC,0,,,,
21644330,98852a7b-559a-48bf-bbb3-0c701de00ecf,,3.7,3,7,But the questions are there for your interest and don't have to be answered they are there for a bit of excitement.,2017-05-08 06:17:36 UTC,0,,,,
21644575,d55790af-61b9-4a9c-b98c-60a746ce8022,,2.8,2,8,"Just drawing out the very simplest FBD was something I thought I understood, but actually had to look up the notes (not the answer) before I could do it. So thanks for the retro tutorial and for the step by step approach. I've gone from vaguely seeing it, to getting it. ",2017-05-08 06:35:17 UTC,0,,,,
21644974,2ef3407c-7e62-4e05-82d0-cf7824ed483a,21554919,1.4,1,4,Don't worry.  You are just starting out.  I'm nearly 70 and still have no idea!,2017-05-08 07:00:40 UTC,0,,,,
21645440,cd118beb-8cab-4633-9cad-5d9e47b50593,,3.2,3,2,Want to do the experiment but don't have all the equipment or anything that i could substitute. How about a list of usefully items in the course overview to enable us to put things together beforehand (going shopping today so I will get this done later,2017-05-08 07:27:00 UTC,1,,,,
21649008,ee4264c6-aec0-4965-a2b5-23555cd98c35,21531023,1.9,1,9,"Draw a tangent to the curve at Load = 1500N, then calculate the slope.",2017-05-08 10:00:44 UTC,1,,,,
21656890,ee4264c6-aec0-4965-a2b5-23555cd98c35,21405476,1.13,1,13,"Brian, so do you use the same formula as for capacitors? i tried to use the formula for resistors and that wasnt right. ",2017-05-08 14:33:05 UTC,0,,,,
21657087,ee4264c6-aec0-4965-a2b5-23555cd98c35,,1.13,1,13,"Density - units shown are wrong.
Transducer - I have never heard this definition in science before. Is it specific to engineering, because in physics a transducer is a device that converts from one form of energy to another?",2017-05-08 14:38:58 UTC,0,,,,
21657328,ee4264c6-aec0-4965-a2b5-23555cd98c35,,1.9,1,9,Just curious as to why we were asked to use a scientific calculator for this?,2017-05-08 14:47:15 UTC,0,,,,
21657391,cd118beb-8cab-4633-9cad-5d9e47b50593,,3.2,3,2,"Balance built, washer weighed and rotational balance explored

Four of my washer weighed 25 paper clips: One washer weighed 6.25 paper clips
As a check 
One washer weighed six paper clips

You get a more realistic answer if your sample is larger 

Results are available at https://padlet.com/brian_rogers1/ua194008n0gz
",2017-05-08 14:49:22 UTC,0,,,,
21658389,cd118beb-8cab-4633-9cad-5d9e47b50593,21405476,1.13,1,13,"Yes, capacitors in series and parallel",2017-05-08 15:24:15 UTC,1,,,,
21659840,f94b1e2e-1967-44b8-9d60-5160e157057b,,2.3,2,3,"Phew. I'm having to see where the gaps are and do what makes sense. I suppose its what makes the learning real.

I'm OK with the lack of precision in my measurements for this task, but were I to try and draw the experiment using the measurements I have taken I bet the triangles wouldn't join up. (Not engineering speak, sorry)",2017-05-08 16:11:13 UTC,0,,,,
21660820,f94b1e2e-1967-44b8-9d60-5160e157057b,,2.5,2,5,FDB allows you to represent all the forces acting on the body. There are forces at each point that the body originally interacted with its environment. ,2017-05-08 16:44:43 UTC,1,,,,
21663266,f94b1e2e-1967-44b8-9d60-5160e157057b,,2.6,2,6,Lots of new stuff here. My degree (40 yrs ago) was in graphic design. I can follow everything if I go very slowly and am enjoying the challenge. I was able to work out the magnitude and direction of a resultant from a very simple pair of vectors I drew to help me understand. Yippee,2017-05-08 18:23:54 UTC,2,,,,
21664298,cd118beb-8cab-4633-9cad-5d9e47b50593,21519055,2.6,2,6,"That's OK mate, to be honest I'm the last person you want explaining trigonometry to you, it's 40 years ago since I did any serious mathematics, we used 7 figure log tables to do the multiplication",2017-05-08 19:06:59 UTC,0,,,,
21664397,cd118beb-8cab-4633-9cad-5d9e47b50593,,2.10,2,10,"Cannot say I am over enamoured with the adaptive tutorial, biggest problem is that it is not tablet friendly",2017-05-08 19:10:25 UTC,0,,,,
21665523,2c03b870-1cdf-46e7-b8dd-7b5d5dbe32be,,1.13,1,13,Please don't expect me to remember all this.  Never got past Yr 10 in terms of maths and physics.  I hope there is a link to go back to words I don't get.,2017-05-08 19:55:08 UTC,0,,,,
21669367,608307e9-d5bd-43e5-bb24-770a1518cdc8,21373427,2.9,2,9,Have been doing this course on my phone. Will have to drag my laptop out to do this tutorial as it does not display properly on my phone screen.,2017-05-08 23:13:50 UTC,0,,,,
21670838,eda117eb-eab6-4f43-9dfa-e98103ddf7c2,,3.2,3,2,"if the card its pinned at the centre, its weight should have no effect on the balancing. I CANNOT MAKE MY MIND UP ON WHETHER THE VERTICAL DISTANCE BETWEEN THE CENTRE AND HANGER HOLES WILL MAKE A DIFFERENCE.  anyone??
i think that for a very simple experiment it has a lot of precision, all in how you manipulate the amount of load and how well you set up the apparatus.",2017-05-09 01:41:11 UTC,0,,,,
21671932,650b66ac-79bc-4979-9c87-49b41998c656,,2.2,2,2,https://padletuploads.blob.core.windows.net/prod/145533549/937de9ec98979549de1ec1ff90945ad3/IMG_2709.jpg,2017-05-09 03:35:48 UTC,1,,,,
21671985,22117e41-1228-49fb-9a79-05383f2a70f6,21645440,3.2,3,2,"That's a good idea. I think I had something like it in the course development in an early version, but somehow it seems to have ended up on the cutting room floor,",2017-05-09 03:41:46 UTC,1,,,,
21672018,22117e41-1228-49fb-9a79-05383f2a70f6,21657328,1.9,1,9,"I see what you mean. A four-function one would do, but why not get some practice in on the scientific calculator so you are ready for week 2?",2017-05-09 03:46:27 UTC,0,,,,
21672319,22117e41-1228-49fb-9a79-05383f2a70f6,21657087,1.13,1,13,"Thank you for finding the typo. I'll get it corrected.
The definition of transducer was from my head. Now that you have raised the issue I just checked out various sources. 
On the web I found:
+  a device that converts variations in a physical quantity, such as pressure or brightness, into an electrical signal, or vice versa.
+  a device that converts one form of energy to another
or, from my favourite dictionary (Australian Concise Oxford):
+  Any device for converting a signal from one medium of transmission to another, esp a non-electrical signal into an electrical one, eg pressure into voltage. As is often the case, the etymology (origin) is interesting: it's from the Latin transducere 'lead across'.
For any force transducer it's not obvious how a deflection or a voltage can be considered a form of energy, and I can't easily see how they are 'a medium of transmission'. I think my definition captures the essence of it - you want to know the force in an object; you can't measure it directly, so you  measure deflection and apply a calibration. 
But I'll add these standard definitions to the entry for completeness.",2017-05-09 04:15:57 UTC,0,,,,
21672502,22117e41-1228-49fb-9a79-05383f2a70f6,21372592,7.7,7,7,"Point taken about the 'new way'. What was new to me was the freedom that the MOOC concept gave me for following a storyline rather than a syllabus. I could go where my instinct led me, and this lightened my spirit and (I hope) kept the presentation fresh. ",2017-05-09 04:38:56 UTC,0,,,,
21672549,dc18379e-cccd-413a-aee3-5b5a21f638be,21554919,1.4,1,4,I'm not sure if that makes me feel better or worse! At least I'm not alone :),2017-05-09 04:44:49 UTC,0,,,,
21672602,a331a7cb-03ec-4e65-95e7-c321dd350643,21372592,7.7,7,7,"Yes, that speaks well of the MOOC concept and the beneficial effect it had on your approach to developing the course. I've done a few futurelearn courses in the same general area as yours and in my opinion your course is head and shoulders above the others in content and presentation. So, congratulations !!",2017-05-09 04:51:49 UTC,0,,,,
21674959,2ef3407c-7e62-4e05-82d0-cf7824ed483a,21554919,1.4,1,4,"Please, feel better  :-))",2017-05-09 07:57:32 UTC,0,,,,
21675420,cd118beb-8cab-4633-9cad-5d9e47b50593,21670838,3.2,3,2,"Hi Carlos
My understanding is that if the point of rotation is vertically above the centre of gravity the mass below the pivot will dampen the effect of any load applied to the balance. I'm sure we will cover the interaction of the center of gravity and centroid of an object later in the course. Have a look at the glossary as these are both mentioned in it",2017-05-09 08:26:20 UTC,0,,,,
21675602,1bb3b5d5-6f26-43f5-85b7-c189ee8d22c8,,2.1,2,1,"Good morning to all (and especially the teachers). At this moment I am really overloaded ... a lot of work, elections at work (and I am delegated), I will not be able to follow 100% of the course. But I'm not going to abandon it, I do not like to leave things halfway. I'm doing a review and removing dust from my neurons ... http: //aprendeenlinea.udea.edu.co/lms/moodle/course/view.php? Id = 683, (so far so good). Therefore, I will continue to attend the course, with the conviction that there is always something left and the determination to continue strengthening knowledge. A hug from Barcelona!
",2017-05-09 08:36:35 UTC,1,,,,
21676068,021e087a-71dd-4040-bdfc-45b01b512018,,2.7,2,7,I think that the errors are really quite small given that we were not measuring extremely accurately,2017-05-09 09:01:34 UTC,0,,,,
21676742,021e087a-71dd-4040-bdfc-45b01b512018,,2.8,2,8,Good retro tutorial. Struggled a little at first but when I went back to the examples I think I picked it up.,2017-05-09 09:34:35 UTC,0,,,,
21677524,cd118beb-8cab-4633-9cad-5d9e47b50593,,3.3,3,3,"Results are not collaborative, the claculated masses do not agree with the measured masses however it does demonstrate that shifting a load on a beam does shift the distribution of the load in the supports (transducers). I suspect that the main reason for the lack of collation is due to the mass of the measuring equipment being a close to the mass of the load that leads to a lack of accuracy, however the ""Heath Robinson"" quality of the equipment probably adds a lot to it as well

Due to the lack of good equipment and the complexity of the next practical I will probably use the supplied dataset

Results available at https://padlet.com/brian_rogers1/ua194008n0gz",2017-05-09 10:07:31 UTC,0,,,,
21677622,ee4264c6-aec0-4965-a2b5-23555cd98c35,21497931,2.1,2,1,"I fell from a balcony when I was a child, but I was lucky as the ground broke my fall.  ",2017-05-09 10:11:58 UTC,0,,,,
21677712,ee4264c6-aec0-4965-a2b5-23555cd98c35,21657328,1.9,1,9,"Fortunately i didnt need a calculator at all and still got the answers right :) 
But yes i do need some caculator practice. i never know the difference between the C and CE keys, and dont know how to use the ones that step forwards and backwards through a calculation.",2017-05-09 10:16:57 UTC,0,,,,
21678450,ee4264c6-aec0-4965-a2b5-23555cd98c35,21657087,1.13,1,13,"interesting. the only one i recognise is the 2nd one, as in a microphone  converting pressure into electrical energy but perhaps the term ""energy"" is intended to be used loosely. ",2017-05-09 10:52:25 UTC,0,,,,
21679593,ee4264c6-aec0-4965-a2b5-23555cd98c35,,2.3,2,3,"In the data sheet, under ""measurements"", how did you measure the Forces in AB and BC? If this is read off from the calibration curves in 2.1 using the figures for transducer length, i dont see how you get these figures?",2017-05-09 11:43:51 UTC,0,,,,
21680566,f94b1e2e-1967-44b8-9d60-5160e157057b,,2.7,2,7,I was able to do the trig and arrived the values that later appeared in the worked example. Very proud of myself! I did the same on the data from my own experiment but my margin of error was rather greater than the course example. Probably due to my slack measuring and perhaps to the fact that I am using glass beads which are slightly irregular sizes. My margin of error for the vertical component was 3.29% and for the horizontal component was 1%. Comparing my margins of error with the course examples I think I need to work more accurately / change my units.,2017-05-09 12:33:41 UTC,0,,,,
21683823,cd118beb-8cab-4633-9cad-5d9e47b50593,21679593,2.3,2,3,Yes you use the extension of the transducer to read the force (in washers) from the calibration graphs,2017-05-09 15:01:42 UTC,0,,,,
